,0
"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B01MSSDEPK/ref=lp_16225006011_1_17/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-17#customerReviews
","['\n\n  I was kind of hesitant at first because the texture is like lotion, but don’t let it fool you! It’s such a great face wash! I have struggled with my acne for years and have tried a billion different products and none of them worked like this one. It took about a month of consistent use but it made my skin look almost flawless. I’m not wearing makeup in either pictures.\n\n', ""\n\n  I don't know what I got from Amazon, but it is not CeraVe. I have been using this product for 6 years, and thought I'd save some money by ordering from Amazon instead of purchasing at my local Ulta.1. It smells different. 2. It burned like hell (CeraVe has NEVER burned my skin). 3. It left my face squeaky clean (CeraVe never dries out my skin). 4. The packaging does not match my last bottle, which I purchased from a local pharmacy. 5. The font on the Amazon bottle is different from the CeraVe logo, and is missing the trademark icon, which they put on EVERY instance where their name is used.\n\n"", '\n\n  I have dry, extremely sensitive skin. I bought this cleanser on a whim, and it’s the best one I’ve ever used! I’m shocked by all of the negative reviews.To be specific, this cleanser does not lather like soap. It reminds me a lot of how primer from Bare Minerals feels. It’s silky smooth! I use one pump, and rub it all over my face for about a minute. I’ve never had an issue with it not removing my makeup! I mean, waterproof mascara needs a little extra help coming off. But regular foundation, eye shadow, etc comes off just fine. I used to not be able to wash my face multiple times a day for fear of my skin drying out. Now I can wash my face as often as I want and I never dry out. I feel like this cleanser really does “restore the skin barrier”.Not every beauty product works for everyone. But I had to leave a positive review for this product I love so much! I look forward to washing my face now, and it’s helped me to stick to my skin care routine.\n\n', ""\n\n  The texture of this is like lotion, truthfully is fragrance free as advertised.  My problem is that it doesn't cleanse well.  After the first wash, I still visibly have makeup on my skin.  After the second, I still have makeup on a cotton pad with toner applied.  It takes three full washes to get all of the makeup off, and I am only wearing a light foundation with powder.\n\n"", '\n\n  I have been using this face wash for about a month now.  I wanted to wait to post a review to make sure my results weren\'t just a fluke thing.  I suffer from cystic acne.  I have since I was a teenager.  I am now in my early 30\'s.  I\'ll get normal pimples here and there, but I more commonly get deep cystic pimples that I could do absolutely nothing about besides wait (sometimes up to a month or two) for them to finally go away on their own.  I have tried too many products to count ranging from Proactiv to Differin to every over the counter face wash/cream/gel you can think of.  I tried changing my diet numerous times and cutting out certain foods that are known for causing acne flare ups.  I have tried everything.  I take Ortho Tri-Cyclen birth control pills since they are supposed to help with acne and also because birth control is supposed to help regulate hormones, and cystic acne is supposedly caused by imbalanced hormones.  I got this face wash on a whim.  I figured I\'ve tried every acne product out there and always end up with dry, flaky skin (but would still get at least one new break out per week on average).  I have read that acne can result from over drying of the skin - that your face produces excess oil to compensate for the drying facial products and the excess oil results in more clogged pores/acne.  To be honest, I never bought into that and continued trying a million acne products.  I finally broke down and purchased CeraVe Hydrating Face Wash - going in the complete opposite direction of all the products I\'ve used in the past.  I figured why not try it?  My skin is clear for the first time in YEARS.  I haven\'t had a new break out in two weeks now (which is truly miraculous for me).  I still have areas that are healing (which is to be expected), but my skin is smooth.  No more bumps and red spots.  No more painful cystic acne.  I don\'t know if this is the solution for everyone with acne, but this worked for me.  It does feel weird to wash with until you get used to it.  I am used to using products that leave your face ""squeaky clean"".  This is more like washing with what feels like a lotion.  It is fragrance free, which is a definite plus for anyone (like me) with sensitive skin.  But my face is smooth and no longer flaky and tight feeling like it was before.  Definitely worth trying if you suffer from acne.\n\n', ""\n\n  This was too hydrating for me. I didn't feel clean after washing my face with it and it left a greasy feel. I won't be buying this again.\n\n"", ""\n\n  I have normal to slightly oily skin but in the winter I have very dry skin and some facial eczema.  I used this product for a week during the winter.  It honestly feels like your cleaning your face with hand lotion.  And my face wasn't fresh and clean after using the product.  It still felt oily in my T zone.  I won't be using this again,\n\n"", ""\n\n  This supposedly gentle cleanser burned like crazy when I put it on. I did this on 3 separate occasions with no other product on my face and it happened all 3 times. I didn't want to break out so I washed it off immediately and gave it to my husband instead. Not good for even mildly sensitive skin.\n\n"", '\n\n  Good size, will last for a long time.Works very well, leaves my skin feeling clean but hydrated. Even removes mascara well without irritating my eyes. Does not look the most fancy of all cleansers but is a good price and works so well, I keep it in a cupboard anyway so I don’t mind!Recommended by Nadine Bagggott on YouTube and am very pleased with this find!\n\n', '\n\n  I know the product is great, but the packaging being a piece of cellotape of the pump is atrocious\n\n', ""\n\n  Loved this, my skin is extremely dry so it's good this this cleanser has hydrating properties. I have switched to cera ve products and within a few days I have noticed my skin begin to clear. Love this product, would highly recommend.\n\n"", '\n\n  its like a cream and you wash it off does leave skin feeling moist but its nothing special for the price.\n\n', ""\n\n  It is a great sized bottle and will last forever, it's everything i need in a wash, it still makes me feel like i've cleaned my face well without feeling the need to do a heavy duty scrub. It does work just have patience!My skin isn't super sensitive but my skin is so prone to flare up one after the other and the blemishes themselves are sensitive so this is amazing for that because it doesn't scrape away skin and isn't invasive at all.\n\n""]"
"https://www.amazon.com/Revlon-1875W-Infrared-Dryer-Clips/dp/B07GZWQDPR/ref=lp_16225006011_1_18/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-18
",[]
"https://www.amazon.com/Revlon-1875W-Infrared-Dryer-Clips/dp/B07GZWQDPR/ref=lp_16225006011_1_18_cpbg/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-18
",[]
"https://www.amazon.com/Revlon-1875W-Infrared-Dryer-Clips/dp/B07GZWQDPR/ref=lp_16225006011_1_18/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-18#customerReviews
",[]
"https://www.amazon.com/Philips-Sonicare-replacement-toothbrush-HX9023/dp/B078BF27BF/ref=lp_16225006011_1_19/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-19
",[]
"https://www.amazon.com/Philips-Sonicare-replacement-toothbrush-HX9023/dp/B078BF27BF/ref=lp_16225006011_1_19_m/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-19
",[]
"https://www.amazon.com/Philips-Sonicare-replacement-toothbrush-HX9023/dp/B078BF27BF/ref=lp_16225006011_1_19_sns/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-19
",[]
"https://www.amazon.com/Philips-Sonicare-replacement-toothbrush-HX9023/dp/B078BF27BF/ref=lp_16225006011_1_19/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-19#customerReviews
",[]
"https://www.amazon.com/Crest-Professional-Whitestrips-Whitening-Treatments/dp/B00AHAWWO0/ref=lp_16225006011_1_20/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-20
",[]
"https://www.amazon.com/Crest-Professional-Whitestrips-Whitening-Treatments/dp/B00AHAWWO0/ref=lp_16225006011_1_20_m/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-20
",[]
"https://www.amazon.com/Crest-Professional-Whitestrips-Whitening-Treatments/dp/B00AHAWWO0/ref=lp_16225006011_1_20_sns/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-20
",[]
"https://www.amazon.com/Crest-Professional-Whitestrips-Whitening-Treatments/dp/B00AHAWWO0/ref=lp_16225006011_1_20/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-20#customerReviews
",[]
"https://www.amazon.com/Sensodyne-Pronamel-Whitening-Strengthening-Toothpaste/dp/B0762LYFKP/ref=lp_16225006011_1_21/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-21
","[""\n\n  I used this product only for a week, and I can see the difference in my enamel. It felt stronger, looks more full and my teeth always sparkle when I use it... I have two porcelain veneers on my front tooth, and I am required to use low abrasive toothpaste to keep the glaze of the porcelain shining for years to come.. This toothpaste is gentle whitening and although it made my teeth felt stronger, full and sparkle...... Only 1 week of use, it made my teeth more yellow and somewhat of a dry mouth.... The more I used it, the more my teeth became yellower kinda like an orange color of a carrot.. People say it took them a couple of weeks or maybe a month for this toothpaste to whiten... However, I don't think it will do it for me.... I'll tell you this though... If you already have a white teeth, and if you use this toothpaste your teeth will feel stronger, and it will sparkle and shine like you're coming out of a dentist.. I had to switch toothpaste brand to get my teeth color back... Maybe, I'll alternate between two toothpaste..... I don't really need this brand of toothpaste anyways since my teeth were never sensitive.... It works, but it just changed the color of my teeth badly..... Another brand of low abrasive toothpaste I am using is arm and hammer extreme advanced whitening just for anybody wondering what was my alternative toothpaste...\n\n"", ""\n\n  I do like this toothpaste, but the cap design has become impossible to use.  Over time, paste collects in the grooves and it gets clogged making it a pain to close and do the snap thing.  Add to that, the fact that someone thought it a great idea to cut down on the thickness of the plastic tube itself, so the entire package twists around as it gets empty, preventing a way to get a purchase on it.  Really a pain.UPDATE:So because I dislike wasted money, I suffered through use of all three tubes.  I will not purchase again because I don't know if it's the Alpine Breeze flavor (very chemical and not really peppermint but some kind of artificial approximation that burns), but in all three cases, when I got to the end of the tube, contracted mouth sores and had to toss it.  Not a big fan.\n\n"", '\n\n  I have some gum recession from over bleaching my teeth in my 20’s and also from being in braces on two separate occasions for over five years! The metal braces caused a lot of my gum recession versus Invisalign treatment I had as well. This product is gentle but yet effective in getting the teeth clean and mouth fresh. There is no abrasive grit to any of the Sensodyne toothpastes. The mint flavor is my favorite. The average tube lasts me a month brushing twice daily. I do notice a difference honestly with the “whitening” Sensodyne only if you are using regularly & ongoing. I have some sensitivity issues with regular toothpastes but not with using Sensodyne.\n\n', '\n\n  My dentist told me I needed to start using Sensodyne to help with very slightly sensitive teeth. I could eat hot and cold foods/drinks just find. Ice cream was the only thing that would make my teeth hurt for 2 seconds. Now after using this product for a couple weeks even room temp water kills my teeth. SO much pain!!! I have to brush and waterpik with warm water to keep the pain away. So disappoint. Now I have 3 tubes of toothpaste I no longer want and was a waste of money!!\n\n', '\n\n  This is my new favorite toothpaste! I am almost done with one. I have 2 more left before i have to restock. This makes my teeth feel stronger and better. I follow instructions. I put the timer on my phone for 1 minute then brush until the timer goes off. It says to use it twice a day (a minute each) and to not exceed 3 minutes using this product in one day. Im a sticker to the rules when it comes to using products. I love this one and will be restocking when i run out.Edit: so I don’t really care about the timing anymore. But it’s been my go-to toothpaste. I don’t think I can live without this anymore haha.\n\n', ""\n\n  I've been using it for a couple years now and this stuff works. Package arrived as expected with 3 individually sealed tubes of toothpaste.\n\n"", '\n\n  I had damaged some nerves in my gums and thought that I might need a root canal. My dentist recommended a toothpaste for sensitive teeth. My daughter recommended Sensodyne. I have used it for about a month and have experienced amazing results. Sensodyne will be my toothpaste of choice from now on.\n\n', ""\n\n  Okay this is great tooth paste, used it for years. I must say that this is a first, and isn't there always a first for every product. Who was the jackass that thought this cap on the tube worked, and was a great idea. He was fired right. I hope so. This is the crazy cap that doesn't make a lick of sense, and should never be made again. The one thing I don't want in a tube is to fight with it first thing in the morning. Nope.\n\n"", '\n\n  Dentro de la gama de pastas de dientes que maneja la marca Sensodyne, esta es la que mejores resultados me ha dado, creo que es la mejor que tiene porque ayuda a fortalecer y a hacer mas resistente el esmalte dental; con un uso constante controla muy bien la sensibilidad.\n\n', '\n\n  Nice product\n\n', '\n\n  Muy buena pasta y buen diseño del tubo.\n\n', '\n\n  FELIZ\n\n', '\n\n  Love it\n\n']"
"https://www.amazon.com/Sensodyne-Pronamel-Whitening-Strengthening-Toothpaste/dp/B0762LYFKP/ref=lp_16225006011_1_21_sns/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-21
",[]
"https://www.amazon.com/Sensodyne-Pronamel-Whitening-Strengthening-Toothpaste/dp/B0762LYFKP/ref=lp_16225006011_1_21/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-21#customerReviews
",[]
"https://www.amazon.com/Philips-Norelco-Multigroom-attachment-MG3750/dp/B01K1HPA60/ref=lp_16225006011_1_22/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-22
",[]
"https://www.amazon.com/Philips-Norelco-Multigroom-attachment-MG3750/dp/B01K1HPA60/ref=lp_16225006011_1_22/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-22#customerReviews
",[]
"https://www.amazon.com/Nose-Hair-Trimmer-Clipper-Battery-Operated/dp/B07GB3QXC6/ref=lp_16225006011_1_23/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-23
",[]
"https://www.amazon.com/Nose-Hair-Trimmer-Clipper-Battery-Operated/dp/B07GB3QXC6/ref=lp_16225006011_1_23/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-23#customerReviews
",[]
"https://www.amazon.com/Tinkle-Eyebrow-Razor-Pack-6/dp/B014HNOXZS/ref=lp_16225006011_1_24/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-24
",[]
"https://www.amazon.com/gp/offer-listing/B014HNOXZS/ref=lp_16225006011_1_24_olp/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-24&condition=new
",[]
"https://www.amazon.com/Tinkle-Eyebrow-Razor-Pack-6/dp/B014HNOXZS/ref=lp_16225006011_1_24/147-1466702-9240155?s=beauty-intl-ship&ie=UTF8&qid=1605372292&sr=1-24#customerReviews
",[]
"https://www.amazon.com/Olaplex-Hair-Perfector-Repairing-Treatment/dp/B00SNM5US4/ref=lp_16225006011_1_25/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-25
",[]
"https://www.amazon.com/Olaplex-Hair-Perfector-Repairing-Treatment/dp/B00SNM5US4/ref=lp_16225006011_1_25_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-25
",[]
"https://www.amazon.com/Olaplex-Hair-Perfector-Repairing-Treatment/dp/B00SNM5US4/ref=lp_16225006011_1_25/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-25#customerReviews
",[]
"https://www.amazon.com/Neutrogena-Hydro-Hyaluronic-Hydrating-Moisturizer/dp/B00NR1YQHM/ref=lp_16225006011_1_26/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-26
",[]
"https://www.amazon.com/Neutrogena-Hydro-Hyaluronic-Hydrating-Moisturizer/dp/B00NR1YQHM/ref=lp_16225006011_1_26_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-26
",[]
"https://www.amazon.com/gp/offer-listing/B00NR1YQHM/ref=lp_16225006011_1_26_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-26&condition=new
",[]
"https://www.amazon.com/Neutrogena-Hydro-Hyaluronic-Hydrating-Moisturizer/dp/B00NR1YQHM/ref=lp_16225006011_1_26/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-26#customerReviews
",[]
"https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=lp_16225006011_1_27/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-27
",[]
"https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=lp_16225006011_1_27_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-27
",[]
"https://www.amazon.com/gp/offer-listing/B01N1LL62W/ref=lp_16225006011_1_27_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-27&condition=new
",[]
"https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=lp_16225006011_1_27_det/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-27#productPromotions
",[]
"https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Washing/dp/B01N1LL62W/ref=lp_16225006011_1_27/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-27#customerReviews
",[]
"https://www.amazon.com/Pink-Stuff-Miracle-Purpose-Cleaner/dp/B00DU5SRIY/ref=lp_16225006011_1_28/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-28
",[]
"https://www.amazon.com/Pink-Stuff-Miracle-Purpose-Cleaner/dp/B00DU5SRIY/ref=lp_16225006011_1_28/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-28#customerReviews
","[""\n\n  I bought this product because I know a lot of professional cleaners who use it and swear by it. After having tested it in my oven and on my glass shower I'm not very impressed. It definitely cleaned, but not any better than the other products I have for the oven or the shower. In fact, I thought it was pretty messy applying it, then wiping it off, then shining with a cloth. Overall it cleans, but there are plenty of other products that do the same.\n\n"", '\n\n  This stuff is really amazing! It worked really great on a stove surface that I couldn’t clean out for a while. I wish it was more accessible in the US.\n\n', '\n\n  This is the best cleaning product ever. It didn’t take me much time doing it and left my oven like new! Thank you!\n\n', ""\n\n  After seeing this on tiktok I was so excited to try it. I saw multiple videos, but one of the videos I saw that motivated me to try it was one of a lady who was cleaning a door with pen marks all over it and after applying the product the marks were gone. I have a similar problem, pen marks on my door too. So I bought it and did exactly what the lady did on the video. To my disappointment it didn't work. I still have the pen marks on my door, although they are slightly faded. So it didn't work for what I originally bought it for unfortunately. But afterwards my door was cleaner.  Also to add on to my disappointment, it was causing my paint on my door to chip off in multiple areas. Must be the ingredients in the actual product.\n\n"", '\n\n  I got this after reading about it on a FB cleaning group. I got it yesterday and cleaned my sink today. I have never seen it so clean! It removed the lime scale with a regular wash cloth and a little scrubbing.\n\n', ""\n\n  It's very abrasive. Works well but not safe for glass like it says\n\n"", '\n\n  I need this in bulk!! I have tried so many cleaning solutions to get out hard cooking stains on my stove top and nothing worked! This stuff took it right out without a problem!!\n\n', '\n\n  Returns stainless sinks and fixtures to ""new"" quality luster, even after many years of use. Same with porcelain.\n\n', '\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0This stuff is absolutely fantastic. It’ll clean pretty much anything.Be careful though as it’s a bit gritty and can put light scratches into the things you’re rubbing / cleaning, it’s almost like a paste version of a fine sand paper, a bit like Cif, like T-Cut but this Pink Stuff tops it all.Large tub filled to the top, this will last me forever. A little bit goes a long way, I find it’s best to be used on a damp cloth and rub lightly.I’ve cleaned metal radiators with rust, some scratches in my car paintwork but I had to buff it over after as it put swirl marks on the paint, cleaned the oven a treat, it’ll even work on hard oil and grease, and rust. I haven’t found anything yet that it can’t clean.Also it doesn’t have much of a scent at all to it which is great.Quick bit of advice, try and source it somewhere else if you want to save a bit of money, I found it in a diy shop for £1.99 for the same size tub, suppose if you’ve got prime, you’re paying for next day delivery which could be handy.Check out my video of the paste of me simply rubbing some on an aluminium ladder leg, it’s brilliant.If this review was helpful, please could you click the ‘Helpful’ button below.\n\n', '\n\n  Amazing , got the rust of the radiator so easy and quick . Very impressed\n\n', '\n\n  I’ve attached before and after photo! This stuff is amazing! Bought on a recommendation from a friend who uses this stuff as a cleaner in a college. I was going to change my rusty towel rail because it was old and rusty. Used this and it’s litrally brand new again!\n\n', '\n\n  This stuff is amazing guys, I live in rented accommodation, so when I saw two dark rings appear on my upvc window sill, I thought oh my god, there goes the bond! tried strong bleach and scrubbing, nothing worked, got this and after 30 secs of scrubbing started to fade after another min all gone with no damage or scratch marks, I used a kitchen washing up sponge, and just a pea sized amount, it foams up a bit.\n\n', '\n\n  I purchased this the first week of September at £3.99! It has increased dramatically in price to over £6! I was going to purchase another for my daughter, think I will compare prices online. That said this is an amazing product, I purchased it initially to clean the Oven Extractor Fan, it cleaned through the grime with very little effort. A small amount rubbed into the area your cleaning with a little non abrasive cleaning pad and then wiped with a white cleaning cloth did the trick. I then thought I would try my front door, it has a few scuff marks on the White UPVC and following the same procedure my door came up like new. So yes I would recommend but feel the huge price increase in only four weeks is terrible on the consumer so I’m taking my business elsewhere, hence the four star review.\n\n']"
"https://www.amazon.com/WITHMOONS-Cotton-Reusable-Washable-Layers/dp/B089SRDFZY/ref=lp_16225006011_1_29/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-29
",[]
"https://www.amazon.com/WITHMOONS-Cotton-Reusable-Washable-Layers/dp/B089SRDFZY/ref=lp_16225006011_1_29/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-29#customerReviews
",[]
"https://www.amazon.com/Strip-Eyelash-Adhesive-Clear-0-176/dp/B01BMMOAFU/ref=lp_16225006011_1_30/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-30
",[]
"https://www.amazon.com/Strip-Eyelash-Adhesive-Clear-0-176/dp/B01BMMOAFU/ref=lp_16225006011_1_30_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-30
",[]
"https://www.amazon.com/Strip-Eyelash-Adhesive-Clear-0-176/dp/B01BMMOAFU/ref=lp_16225006011_1_30/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-30#customerReviews
",[]
"https://www.amazon.com/Colgate-Extra-Clean-Toothbrush-Medium/dp/B00CC6XSRC/ref=lp_16225006011_1_31/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-31
",[]
"https://www.amazon.com/Colgate-Extra-Clean-Toothbrush-Medium/dp/B00CC6XSRC/ref=lp_16225006011_1_31_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-31
",[]
"https://www.amazon.com/Colgate-Extra-Clean-Toothbrush-Medium/dp/B00CC6XSRC/ref=lp_16225006011_1_31_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-31
",[]
"https://www.amazon.com/gp/offer-listing/B00CC6XSRC/ref=lp_16225006011_1_31_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-31&condition=new
",[]
"https://www.amazon.com/Colgate-Extra-Clean-Toothbrush-Medium/dp/B00CC6XSRC/ref=lp_16225006011_1_31/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-31#customerReviews
",[]
"https://www.amazon.com/Gillette-Fusion5-Razor-Blades-Refills/dp/B004B8F8MM/ref=lp_16225006011_1_32/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-32
",[]
"https://www.amazon.com/Gillette-Fusion5-Razor-Blades-Refills/dp/B004B8F8MM/ref=lp_16225006011_1_32_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-32
",[]
"https://www.amazon.com/gp/offer-listing/B004B8F8MM/ref=lp_16225006011_1_32_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-32&condition=new
",[]
"https://www.amazon.com/Gillette-Fusion5-Razor-Blades-Refills/dp/B004B8F8MM/ref=lp_16225006011_1_32/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-32#customerReviews
",[]
"https://www.amazon.com/Crest-Complete-Whitening-Toothpaste-Triple/dp/B005PLQIQ4/ref=lp_16225006011_1_33/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-33
",[]
"https://www.amazon.com/Crest-Complete-Whitening-Toothpaste-Triple/dp/B005PLQIQ4/ref=lp_16225006011_1_33_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-33
",[]
"https://www.amazon.com/Crest-Complete-Whitening-Toothpaste-Triple/dp/B005PLQIQ4/ref=lp_16225006011_1_33_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-33
","[""\n\n  Are you really reading reviews on toothpaste? Lets just stop and think about that. Wait am I actually stopping what i am doing and seriously reviewing this?  Well we are sad. Lets be sad together :) On with the review.....It is your standard toothpaste. I am not a dentist, but i would assume they would approve (they approve everything). The taste is really good and I don't have cavities. That concludes everything you want in your toothpaste :) The addition of Scope is quite delightful. I keeps my mouth feeling clean for longer periods of time. This has a physiological advantage of helping you lose weight. WHAAAAAAT???? yes it does. Typically people do not want to eat after brushing their teeth. So the longer the taste lasts, the longer you feel like you just brushed, the longer you go before eating.This is a great value to purchase on Subscribe & Save. This will give you a nice stockpile to prevent you from having to remember to buy new tubes as often.\n\n"", '\n\n  Gives me canker sores.\n\n', ""\n\n  These tubes are very large, they came in wrapped together just as shown in the picture. The taste isn't too strong and the freshness lasts for about an hour or a lil more. I have braces and these really get the job done 👍🏼\n\n"", ""\n\n  Good value for standard toothpaste. I don't think it whitens your teeth but it does feel like a stronger product than Tom's or Sensodyne. After using this toothpaste, you get a fresh minty flavor in your mouth.  For the price, I think it might have been cheaper than Costco.\n\n"", '\n\n  I’ve been using this product for years, and am completely satisfied with the results.  The Scope infused toothpaste leaves my mouth feeling clean without that horrible after taste left behind by some toothpastes.  Additionally, I have never cared for those strong minty flavored toothpastes; this product is just strong enough to give you a lasting clean mouth feeling.\n\n', '\n\n  arrived fast, but I thought they were bigger\n\n', '\n\n  There was something very wrong with this product.  It is the exact same toothpaste I had just run out of and the exact same toothpaste that I purchased again locally, but the tubes that were delivered to me tasted terrible.  I tried 2 of the 3 tubes and they were the same.  They weren’t past the expiration date and they looked normal, just tasted wrong.\n\n', ""\n\n  I love this toothpaste and ordered the 3 pack.  It arrived and i just stored it in the cupboard until i needed a fresh tube.  I opened the cellophane package today to remove one of the 3 boxes and found one box still closed but completely empty.  so in my case whatever economy might have been achieved by buying 3 at once was reduced to whatever price point two at once might have been.  Don't wait to open the cello wrapped 3 pack of boxes.  Open and check contents before storing\n\n"", '\n\n  This is my favourite toothpaste and can be hard to find in Londo ... and usually quite expensive. This is well priced and arrived on time\n\n', '\n\n  buen paquete\n\n']"
"https://www.amazon.com/Crest-Complete-Whitening-Toothpaste-Triple/dp/B005PLQIQ4/ref=lp_16225006011_1_33/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-33#customerReviews
",[]
"https://www.amazon.com/Listerine-Antiseptic-Mouthwash-Breath-Gingivitis/dp/B001ECQ2S2/ref=lp_16225006011_1_34/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-34
",[]
"https://www.amazon.com/Listerine-Antiseptic-Mouthwash-Breath-Gingivitis/dp/B001ECQ2S2/ref=lp_16225006011_1_34_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-34
",[]
"https://www.amazon.com/Listerine-Antiseptic-Mouthwash-Breath-Gingivitis/dp/B001ECQ2S2/ref=lp_16225006011_1_34/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-34#customerReviews
",[]
"https://www.amazon.com/Burts-Bees-Moisturizing-Original-Peppermint/dp/B0054LHI5A/ref=lp_16225006011_1_35/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-35
",[]
"https://www.amazon.com/Burts-Bees-Moisturizing-Original-Peppermint/dp/B0054LHI5A/ref=lp_16225006011_1_35_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-35
",[]
"https://www.amazon.com/Burts-Bees-Moisturizing-Original-Peppermint/dp/B0054LHI5A/ref=lp_16225006011_1_35_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-35
",[]
